region,year,total energy production,total energy production from coal,total energy production from natural gas,total energy production from petroleum and other liquids,"total energy production from nuclear, renewables and other",total energy production from nuclear,total energy production from renewables and other,CO2 emissions,coal and coke CO2 emissions,consumed natural gas CO2 emissions,petroleum and other liquids CO2 emissions,population,gdp,energy_per_gdp,energy_per_capita,fossil_energy,renewables_energy,nuclear_energy,ln_co2,ln_gdp,ln_population,ln_total_energy,ln_fossil_energy,ln_renewables_energy,ln_nuclear_energy,fossil_share,renewables_share,nuclear_share,co2_per_capita,co2_per_energy
Germany,2001,5.193888929342527,2.4586605125985006,0.7026851566,0.1401122325916039,1.8924310275524223,1.6373920137449125,0.2550390138075099,888.016665714,345.8164035027896,168.778576211,373.421686,82349925.0,1966381496641.73,2.641343471860812e-12,6.307096125882964e-08,3.3014579017901045,0.2550390138075099,1.6373920137449125,6.788990510512005,28.307216165950752,18.226488103840698,1.6474827285957587,1.1943641593339065,-1.3663387502027338,0.49310474054811615,0.6356427614650633,0.04910367111754818,0.3152535674173886,1.078345445626089e-05,170.9733646203348
Germany,2002,5.188672389830353,2.476657288129585,0.70515049675,0.1496410969972585,1.857223507953509,1.5756150261303508,0.2816084818231589,872.577237808,343.7372303972987,168.396383411,360.443624,82488495.0,2102350798305.89,2.468033590783933e-12,6.2901770602438e-08,3.3314488818768435,0.2816084818231589,1.5756150261303508,6.771451174866811,28.374077262330573,18.228169387034765,1.6464778628808812,1.2034073090266575,-1.2672375350412017,0.4546456888363076,0.6420619055476284,0.05427370638684056,0.30366438806553103,1.0578168965356925e-05,168.1696534778773
Germany,2003,5.143778861359659,2.438865266961102,0.70205541952,0.1574815390744381,1.84537663580412,1.575814719030318,0.2695619167738016,873.869675537,349.52930019033386,170.554259347,353.786116,82534176.0,2534715518349.01,2.0293318221013088e-12,6.23230170900314e-08,3.29840222555554,0.2695619167738016,1.575814719030318,6.7729312518792435,28.561102525115807,18.22872302007064,1.637787996384422,1.193438177148241,-1.3109571681792849,0.45477242045743366,0.6412410631283769,0.05240542489078702,0.3063535119808361,1.05879735872931e-05,169.8886556149518
Germany,2004,5.1880166801185394,2.475042560019994,0.64105666758,0.147792289895687,1.9241251626228584,1.594958807239089,0.3291663553837695,865.976128445,346.1696249913083,171.722456454,348.084047,82516260.0,2852317768061.78,1.8188775241700804e-12,6.287265903857664e-08,3.263891517495681,0.3291663553837695,1.594958807239089,6.7638573428765,28.679153031650422,18.228505922794138,1.6463514815836742,1.1829202004881583,-1.111192016544978,0.46684790972091694,0.6291212458902706,0.06344743582749014,0.30743131828223924,1.0494611952177667e-05,166.91853204011161
Germany,2005,5.137861254944122,2.405598020100418,0.63174424334,0.1480530477442206,1.952465943759484,1.5493734940058153,0.403092449753668,844.314493116,328.3719877934164,173.316372323,342.626133,82469422.0,2893393187361.87,1.775721764116237e-12,6.230019721666197e-08,3.1853953111846387,0.403092449753668,1.5493734940058153,6.738525047364911,28.693451042594948,18.227938140175787,1.6366368946142726,1.1585763978637937,-0.9085893394892394,0.4378506518057581,0.6199846887884252,0.07845530070820332,0.30156001050337156,1.0237909671732633e-05,164.33189827839806
Germany,2006,5.169062863108213,2.2702578004012044,0.65771051528,0.1442900114869492,2.0968045359400587,1.5904397280525635,0.5063648078874954,858.990791775,335.7356225701086,176.926861205,346.328308,82376451.0,3046308753670.58,1.6968282866534355e-12,6.274927846925832e-08,3.0722583271681536,0.5063648078874954,1.5904397280525635,6.755758202223656,28.744951728912167,18.22681016519934,1.6426914077008357,1.1224129026250362,-0.6804979052599783,0.4640105365205059,0.5943549940347933,0.09796065965872444,0.30768434630648217,1.0427625630230173e-05,166.1792116914747
Germany,2007,5.0786073717453455,2.319655787984824,0.65072118237,0.1434070567185549,1.9648233446719667,1.3348931115503366,0.6299302331216301,832.257609644,349.35471911360054,169.73773253,313.165158,82266372.0,3484056680854.91,1.4576707088758291e-12,6.173369808681178e-08,3.113784027073379,0.6299302331216301,1.3348931115503366,6.72414201987263,28.879218443688565,18.22547297947333,1.6250370845871032,1.1358387155388396,-0.46214620680558205,0.2888512223923097,0.6131176913570455,0.12403601755595932,0.2628462910869952,1.011661982181492e-05,163.87516276100337
Germany,2008,4.90734678576576,2.1294917369800164,0.576099563235,0.1301329989727466,2.071622486577996,1.411824658348015,0.6597978282299813,836.671744947,325.22414852061894,176.903908426,334.543688,82110097.0,3808786022312.5,1.2884280600216735e-12,5.976544864836489e-08,2.835724299187763,0.6597978282299813,1.411824658348015,6.729431813097069,28.968331624979747,18.223571551026374,1.5907334262564066,1.0422973892713663,-0.41582181175114935,0.3448829517199044,0.5778528445173385,0.13445102965696035,0.28769612582570087,1.018963288944842e-05,170.49370698110192
Germany,2009,4.617760066007719,1.9621050536775624,0.57198667239,0.1189626573031825,1.964705682636973,1.2798775857044002,0.6848280969325732,781.726883526,296.0813499279153,164.458859598,321.186674,81902307.0,3479800820863.28,1.3270185001169494e-12,5.638131861179098e-08,2.653054383370745,0.6848280969325732,1.2798775857044002,6.661505425738929,28.87799617269281,18.22103771692474,1.5299097533260817,0.9757115737659889,-0.37858742559708597,0.24676443718965854,0.5745327486589058,0.14830309222294452,0.27716415911814957,9.544625934969086e-06,169.28702928514028
Germany,2010,4.625535833463554,1.932962012567008,0.4898460449246516,0.105984912870108,2.0967428631017864,1.3325081033260502,0.7642347597757364,821.722864002,314.77377258971364,181.569178412,325.379913,81776930.0,3468154343000.01,1.3337168349498513e-12,5.6562845211523035e-08,2.5287929703617675,0.7642347597757364,1.3325081033260502,6.711403189792817,28.874643678758492,18.219505732455367,1.5315922201376257,0.9277421020837746,-0.26888025982221236,0.2870629583347188,0.546702708920154,0.16522080625705263,0.2880764848227933,1.004834571317363e-05,177.6492267246587
Germany,2011,4.405492497986022,1.9641710045441303,0.480273517202161,0.1103108276811329,1.8507371485585973,1.0069740442699986,0.843763104288599,793.489575146,313.3145947920028,164.630525354,315.544455,80274983.0,3824828563521.41,1.1518143688850752e-12,5.488001782555372e-08,2.5547553494274244,0.843763104288599,1.0069740442699986,6.6764404020679375,28.9725347622082,18.200968586167797,1.482852057448614,0.9379564654222369,-0.1698835059072924,0.006949838101355175,0.5799023266060117,0.19152526185763039,0.22857241153635793,9.884643328370434e-06,180.11370476938617
Germany,2012,4.391406042418619,2.004676203794161,0.4218898379300541,0.1106130491268346,1.854226951567569,0.9275810632657004,0.9266458883018684,806.899346595,325.0326241355692,164.822119459,317.044603,80425823.0,3597896500945.31,1.220548184547505e-12,5.460194100119583e-08,2.5371790908510494,0.9266458883018684,0.9275810632657004,6.693198935082166,28.91137048532478,18.20284586417347,1.4796494588185003,0.9310528697106385,-0.07618378391278181,-0.07517508857229632,0.577760076463726,0.2110134839163056,0.21122643961996831,1.0032839161558844e-05,183.7451009541788
Germany,2013,4.275442277605964,1.8862199003672755,0.3915357027769878,0.1115315652853399,1.886155109176361,0.9073610173654616,0.9787940918108994,821.84970442,330.39163838932484,168.803220031,322.654846,80645605.0,3808086291482.36,1.1227272573021653e-12,5.301519255272453e-08,2.389287168429603,0.9787940918108994,0.9073610173654616,6.711557537000465,28.96814789317927,18.205574866320283,1.4528875537873762,0.8709950655690909,-0.02143398358743744,-0.09721487348020505,0.5588397675123065,0.22893399752761381,0.2122262349600797,1.0190880264584784e-05,192.22565785175215
Germany,2014,4.218614165619265,1.8544623126482147,0.3026382504028055,0.1040115846069967,1.957502017961248,0.9041403865766754,1.0533616313845724,783.558690941,318.632833218022,152.713734723,312.212123,80982500.0,3965800686309.79,1.063748407776065e-12,5.2092911006936866e-08,2.261112147658017,1.0533616313845724,0.9041403865766754,6.663845967658079,29.008728889168186,18.209743639911967,1.439506677341206,0.8158567929759726,0.05198660380836509,-0.1007706357612602,0.5359845814024807,0.24969375961642273,0.2143216589810966,9.67565450487451e-06,185.73841080960264
Germany,2015,4.1650870832743,1.7963474988769852,0.2792838783053739,0.1039582514106964,1.9854974546812445,0.8577076272191229,1.1277898274621212,787.748165382,316.73429222144904,157.124122161,313.889751,81686611.0,3423568450957.03,1.2165923196628317e-12,5.098861407378377e-08,2.1795896285930554,1.1277898274621212,0.8577076272191229,6.669178451700366,28.861704529745214,18.21840066635147,1.4267371837494012,0.7791366153162629,0.12025981254367014,-0.1534919983832079,0.5232998938595095,0.2707722083389267,0.20592789780156365,9.643540792529636e-06,189.131259354781
Germany,2016,3.974048168354092,1.659381040120708,0.2889771539361,0.1010427033462797,1.9246472709510043,0.7912084719341227,1.1334387990168815,788.889395747,305.0698255094705,169.858274238,313.961296,82348669.0,3537784107980.55,1.1233156255604789e-12,4.825880268148708e-08,2.0494008974030877,1.1334387990168815,0.7912084719341227,6.670626128189178,28.89452168888302,18.22647285173721,1.3797852649303732,0.7175475052691501,0.12525619658045492,-0.23419379102858218,0.5156960385439606,0.2852101310805982,0.1990938303754413,9.579868203419293e-06,198.51027524755185
Germany,2017,3.9445390925208144,1.649798628407641,0.2638490163755494,0.0939967125611895,1.9368947351764343,0.7147249422119936,1.2221697929644406,805.059274962,305.1361238061543,180.305571156,319.61758,82657002.0,3763092263752.95,1.048217480744654e-12,4.772177791448103e-08,2.00764435734438,1.2221697929644406,0.7147249422119936,6.690915908200918,28.95626214590867,18.230210097336165,1.3723321141442355,0.6969620732668402,0.20062779787660523,-0.3358575065096999,0.5089680467740949,0.30983842834306796,0.18119352488283702,9.739758949423304e-06,204.0946371880207
Germany,2018,3.815921164637116,1.5734454902941577,0.2082419571398708,0.0879357918376766,1.946297925365412,0.7118622783869051,1.2344356469785065,781.672209481,290.79839559358606,179.713748887,311.160065,82905782.0,4052008447223.53,9.417357378047465e-13,4.602720187401545e-08,1.8696232392717052,1.2344356469785065,0.7118622783869051,6.661435483207598,29.030233787017533,18.233215364356088,1.3391820942104553,0.6257369342421225,0.21061389962984872,-0.33987081551188275,0.489953318899213,0.3234961084674028,0.1865505726333844,9.428440220019876e-06,204.84495768018178
Germany,2019,3.446153046613472,1.1795020713601667,0.1918153740314818,0.0815684600495971,1.9932671411722265,0.7094525043606255,1.283814636811601,720.856569408,218.6357647171983,184.864874691,317.35593,83092962.0,3957208055215.68,8.708546527068175e-13,4.147346494416064e-08,1.4528859054412457,1.283814636811601,0.7094525043606255,6.5804401846352665,29.006559855978082,18.235470563098215,1.2372585499498923,0.37355185806472024,0.249835830992412,-0.3432617270320492,0.4215964543040228,0.37253558372086903,0.20586796197510818,8.675302360842548e-06,209.17717804680336
Germany,2020,3.1219874071410096,0.964495031656786,0.1640791695039608,0.081176792907789,1.9122364130724736,0.608619309841295,1.3036171032311787,630.665218075,173.73513078780556,169.093657287,287.83643,83160871.0,3940142541354.1,7.923539248577751e-13,3.754154291073995e-08,1.2097509940685356,1.3036171032311787,0.608619309841295,6.4467751640198285,29.00223801659264,18.23628749468471,1.1384697884979849,0.19041454840497318,0.265142787894573,-0.49656231372602405,0.3874938737105211,0.4175600132945375,0.19494611299494127,7.5836774012985024e-06,202.0076111237546
Germany,2021,3.296397186277477,1.1340749117868432,0.161903780913567,0.0778287363250196,1.9225897572520472,0.6664217071162906,1.2561680501357566,669.344697894,210.5528427512533,180.677565143,278.11429,83196078.0,4348297440387.53,7.580891674199027e-13,3.9622026248370466e-08,1.3738074290254298,1.2561680501357566,0.6664217071162906,6.5062991709246685,29.100805491400543,18.236710765257264,1.1928301103323662,0.31758603043000927,0.2280658569746562,-0.4058326149560983,0.4167602844537159,0.3810730258371291,0.20216668970915508,8.045387643080963e-06,203.0534125803787
Germany,2022,3.610415350715767,1.7298398473346672,0.154321911855871,0.0719014863691674,1.654352105156061,0.3247722933889262,1.329579811767135,678.68167659,226.2114105752812,162.728486015,289.74178,83797985.0,4163596357879.39,8.671386561964017e-13,4.308475139009329e-08,1.9560632455597056,1.329579811767135,0.3247722933889262,6.520152205540639,29.05740032583458,18.243919519817155,1.283822821326337,0.6709339052206177,0.2848629613147954,-1.1246309779386965,0.5417834391746409,0.3682622863609155,0.08995427446444353,8.099021433391269e-06,187.9788364115644
Germany,2023,3.050510539882917,1.442709241675031,0.1387422906276094,0.0695591990540506,1.3994998085262262,0.0684629210534517,1.3310368874727745,600.191957169,163.4068476074941,159.097029562,277.68808,83901923.0,4525703903627.53,6.740411226279768e-13,3.635805272166309e-08,1.6510107313566909,1.3310368874727745,0.0684629210534517,6.3972495326649,29.140794239795135,18.2451590913178,1.1153089667367029,0.5013876648300651,0.2859582531332092,-2.6814629787586304,0.5412243982674647,0.436332499124511,0.02244310260802423,7.153494648376534e-06,196.75131402497507
India,1992,6.24947832216575,4.17007242848891,0.5487421275,1.22270581128178,0.3079579548950599,0.0715818432601218,0.236376111634938,604.997766092,401.883337947237,29.114428145,174.0,902957070.0,288208070278.013,2.1683911613360934e-11,6.921124524963019e-09,5.94152036727069,0.236376111634938,0.0715818432601218,6.405224765614107,26.386948522472352,20.621185568722886,1.8324979918111448,1.7819650547098695,-1.4423310491697807,-2.6369138229263296,0.9507226141095986,0.037823334916861046,0.011454050973540332,6.700183056233227e-07,96.80772296564086
India,1993,6.320668915304482,4.276994742836841,0.612142085,1.122607042141038,0.3089250453266031,0.0705118851366876,0.2384131601899154,630.635556191,419.1567941270146,32.478762064,179.0,922118387.0,279295648982.529,2.263074608691761e-11,6.8545091437423885e-09,6.011743869977879,0.2384131601899154,0.0705118851366876,6.4467281302201025,26.355536731482353,20.642184175664106,1.8438250435871897,1.7937148678524302,-1.4337501431756174,-2.6519739998734004,0.9511246278730735,0.03771960901363403,0.011155763113292395,6.838986892373939e-07,99.77354685736148
India,1994,6.937218353334315,4.4199802733379165,0.68327964,1.497382229198392,0.3365762107980063,0.0564393827182024,0.2801368280798039,670.382645382,440.1301052823849,36.2525401,194.0,941163767.0,327274843459.429,2.1196919017682747e-11,7.370893989520014e-09,6.600642142536309,0.2801368280798039,0.0564393827182024,6.507848661872776,26.51406615469737,20.662627717476383,1.9369008805308672,1.8871669386232772,-1.27247712346044,-2.8745880890133497,0.9514825404571222,0.040381722732593314,0.008135736810284382,7.122911749130266e-07,96.63565585473985
India,1995,7.390264270788909,4.695284368264548,0.72231005,1.6481209725436865,0.3245488799806746,0.0775098257422117,0.2470390542384628,720.744285528,465.4209219753621,38.323363553,217.0,960301044.0,360281909643.489,2.0512448926735796e-11,7.695778648751432e-09,7.065715390808235,0.2470390542384628,0.0775098257422117,6.580284407979276,26.610152644290586,20.68275738076787,2.000163494914614,1.9552542694402422,-1.398208840527152,-2.5573505668887453,0.9560842659898509,0.033427634680794904,0.010488099329354232,7.505399374823547e-07,97.52618568416374
India,1996,7.56824603203696,4.965426296396834,0.7200898012,1.557687196040094,0.3250427384000325,0.089028313778206,0.2360144246218264,755.557650006,488.3520854536207,38.205564552,229.0,979678458.0,392896866204.516,1.9262678537368212e-11,7.725234713731921e-09,7.243203293636928,0.2360144246218264,0.089028313778206,6.627456085890901,26.69681298741517,20.702734971709337,2.02396134073978,1.9800635524206995,-1.4438623545454308,-2.4188008275039667,0.9570517743445309,0.031184824544915616,0.01176340111055354,7.712302376725323e-07,99.83259619305016
India,1997,7.881309881913259,5.152071296649812,0.741268913,1.606822230227263,0.3811474420361841,0.1253835416418131,0.255763900394371,792.175115825,511.845858197627,39.329257627,241.0,999133762.0,415867563592.829,1.8951489781563624e-11,7.888142891034902e-09,7.500162439877075,0.255763900394371,0.1253835416418131,6.674782473213779,26.7536326897734,20.72239922354547,2.0644941187245287,2.014924678957996,-1.3635005241342482,-2.0763779062724352,0.951639074246925,0.032451953320769826,0.015908972432305265,7.928619229514137e-07,100.51312886998073
India,1998,7.949307239797762,5.183796243052594,0.7865483934,1.5670474900568747,0.4119151132882932,0.127663242398937,0.2842518708893561,810.223561783,511.49192585661615,41.731635926,257.0,1018665080.0,421351317224.941,1.8866221404391565e-11,7.803651460986335e-09,7.537392126509469,0.2842518708893561,0.127663242398937,6.697310211786118,26.766732805361244,20.74175886198974,2.0730847852212806,2.0198762503766927,-1.2578945645284514,-2.0583594007697568,0.9481822628233485,0.03575806825861064,0.016059668918040823,7.953777720376947e-07,101.92379503545429
India,1999,7.994302982224487,5.223637444205612,0.777784623,1.5673755568989212,0.4255053581199544,0.1377725767429733,0.2877327813769811,851.769493733,542.502834252063,41.266659481,268.0,1038225823.0,458821052615.79,1.7423574913679472e-11,7.699965465243959e-09,7.5687976241045325,0.2877327813769811,0.1377725767429733,6.747315942963066,26.851926107408236,20.760779153904945,2.0787291607748632,2.0240342205015547,-1.2457230719994694,-1.9821509478779638,0.9467739264991488,0.03599222871797097,0.017233844782880224,8.204086961271816e-07,106.54706177973598
India,2000,8.152524491111949,5.396460190562148,0.7430946985,1.5686183552797135,0.4443512467700884,0.1702326952761528,0.2741185514939356,885.967736544,560.5416088236462,39.42612772,286.0,1057922733.0,468395521654.458,1.740521442714856e-11,7.706162498270041e-09,7.708173244341861,0.2741185514939356,0.1702326952761528,6.786680535206156,26.872578907681607,20.779573136524686,2.098327632799726,2.0422812262131185,-1.2941945964827088,-1.770588982136709,0.9454952576647235,0.03362376301877846,0.0208809793164981,8.37459777456167e-07,108.67403557142335
India,2001,8.432103795239886,5.641349736413848,0.7328702997,1.5585828215920068,0.4993009375340311,0.2207818775505438,0.2785190599834872,907.709669776,575.8260145747752,38.883655201,293.0,1077898575.0,485440139204.171,1.7370017669044528e-11,7.822724689324212e-09,7.932802857705855,0.2785190599834872,0.2207818775505438,6.810924580528609,26.908321819865293,20.798279218735953,2.1320463014053925,2.071006423097911,-1.2782687839548221,-1.5105800442585846,0.940785722085644,0.03303079121733742,0.026183486697018622,8.421104645917173e-07,107.6492524070236
India,2002,8.955021195763807,5.879179914453323,0.9523297168,1.611562032997712,0.5119495315127716,0.2150307729804035,0.296918758532368,953.846659257,601.3192189160708,50.527440341,302.0,1097600380.0,514939140318.756,1.739044577233049e-11,8.15872639891379e-09,8.443071664251036,0.296918758532368,0.2150307729804035,6.860502923997661,26.967314556488695,20.816392161145746,2.1922144024293386,2.1333461836592797,-1.2142967178934652,-1.536974130955204,0.9428310084006334,0.03315667847585063,0.02401231312351603,8.690290898560003e-07,106.51528772575315
India,2003,9.378739574118285,6.2409414455541725,0.996878883,1.6123624907473786,0.528556754816733,0.1982012248698877,0.3303555299468452,971.463072469,616.3162423375576,53.146830131,302.0,1116803006.0,607700687237.318,1.5433156109721034e-11,8.3978459260328e-09,8.850182819301551,0.3303555299468452,0.1982012248698877,6.878803257255126,27.13294830696962,20.833735981587672,2.2384453802277937,2.1804381163546718,-1.1075858409858519,-1.6184724771361845,0.9436430929082041,0.03522387281746253,0.021133034274333287,8.698607249889513e-07,103.58141035815352
India,2004,9.859560400124543,6.619591702312856,1.029743022,1.649390949032392,0.5608347267792976,0.1821465624277698,0.3786881643515278,1069.898627246,684.938100944423,59.960526302,325.0,1135991513.0,709152728830.775,1.3903296143808999e-11,8.67925533535614e-09,9.298725673345247,0.3786881643515278,0.1821465624277698,6.975319182076161,27.287336754710047,20.850771686266757,2.2884415834547727,2.2298773663990348,-0.9710421979255311,-1.7029436279111376,0.9431176742147437,0.03840821993917136,0.01847410584608508,9.418192081563552e-07,108.51382656294547
India,2005,10.339198633041384,7.026395162756684,1.091819729,1.5788139157067178,0.6421698255779833,0.1910681586624928,0.4511016669154905,1118.583113079,727.6161872580965,69.966925821,321.0,1154676322.0,820383763511.445,1.2602880618683948e-11,8.954196458391899e-09,9.6970288074634,0.4511016669154905,0.1910681586624928,7.019818085794901,27.43303807200711,20.867085900952766,2.3359423644367774,2.271819530078376,-0.7960625393507381,-1.6551250629558207,0.9378897873645858,0.04363023508165199,0.01847997755376212,9.6874170862144e-07,108.18856980891148
India,2006,10.879081579181143,7.424432598497754,1.124683868,1.6286654412572532,0.7012996714261365,0.1898642072321877,0.5114354641939487,1208.587716349,784.0724950740796,75.515221275,349.0,1172878890.0,940259888787.721,1.1570292117009868e-11,9.275537032797259e-09,10.177781907755007,0.5114354641939487,0.1898642072321877,7.097207780338659,27.569422151431365,20.882727153205458,2.3868418241865577,2.320207100127572,-0.6705338712593234,-1.6614461611185354,0.9355368680414912,0.04701090441059491,0.01745222754791389,1.0304454506372776e-06,111.09280756399743
India,2007,11.416491370605806,7.887317830787887,1.1547284574,1.6693284156657553,0.7051166667521632,0.1920643647455851,0.5130523020065781,1313.504723231,858.3588846400899,82.145838591,373.0,1190676021.0,1216736438834.96,9.382879485007646e-12,9.588243291418234e-09,10.711374703853643,0.5130523020065781,0.1920643647455851,7.180454205031577,27.8271933401982,20.89778706764467,2.4350589215227534,2.371306233258419,-0.6673774857790477,-1.649924730082477,0.9382370078632357,0.044939577787229866,0.016823414349534375,1.1031587938823538e-06,115.05327517812508
India,2008,11.672677373019583,8.10291739091323,1.190588721,1.665763768724918,0.7134074923814366,0.1819358276784712,0.5314716647029655,1405.331569847,932.6261581954792,85.705411652,387.0,1207930964.0,1198895139005.92,9.736195429650455e-12,9.663364646573943e-09,10.959269880638148,0.5314716647029655,0.1819358276784712,7.248028546699597,27.812421531106732,20.912174785819346,2.4572508435512765,2.3941856625707807,-0.632105394563006,-1.7041012492548708,0.9388822744274234,0.045531256259289554,0.015586469313287166,1.1634204368710927e-06,120.39496380627348
India,2009,12.12836503966161,8.185609486546818,1.50450481545,1.655466496461074,0.7827842412037184,0.227629161205513,0.5551550799982052,1546.549130524,1038.2696354043408,106.27949512,402.0,1225524753.0,1341888016994.9,9.038284034179363e-12,9.896466807359222e-09,11.345580798457892,0.5551550799982052,0.227629161205513,7.343781360468872,27.9250987061341,20.926634959014873,2.495546927363742,2.4288283111442452,-0.5885077808469661,-1.4800374601327042,0.9354583871244069,0.04577328256387099,0.018768330311722214,1.2619485055182724e-06,127.51505462331878
India,2010,13.251251246746152,8.618542866847553,1.9352612937,1.7886936374303948,0.9087534487682046,0.3214430185868022,0.5873104301814025,1647.607765382,1101.7980105062704,128.809754876,417.0,1243481564.0,1675615519484.96,7.90828868117624e-12,1.0656572345246409e-08,12.342497797977948,0.5873104301814025,0.3214430185868022,7.407079675698427,28.147201688022804,20.941180995203176,2.584091981690339,2.513048412741138,-0.5322017570652996,-1.1349349871345622,0.9314213101957939,0.044321130076347824,0.024257559727858348,1.324995732210148e-06,124.3360143659317
India,2011,13.503278252926398,8.787015946116549,1.7607402141,1.860071201099428,1.0954508916104218,0.3953890014749849,0.700061890135437,1701.423608672,1151.572586659321,127.851022013,422.0,1261224954.0,1823051829894.55,7.406963439820283e-12,1.0706478816566769e-08,12.407827361315977,0.700061890135437,0.3953890014749849,7.439220596472314,28.231533042320507,20.955349271357615,2.602932489515193,2.5183275122793765,-0.35658653336786644,-0.9278851848313223,0.9188751893361142,0.05184384688093954,0.02928096378294635,1.3490246948222053e-06,126.00078120313277
India,2012,13.561390498320796,9.08733759116499,1.5418493685,1.8440663467869625,1.0881371918688434,0.4024794785045638,0.6856577133642795,1820.425034801,1252.3424237648142,119.082611036,449.0,1278674502.0,1827637590410.41,7.420174858230773e-12,1.0605819133101628e-08,12.473253306451952,0.6856577133642795,0.4024794785045638,7.5068252884105915,28.234045314606547,20.969089833017946,2.6072268213789127,2.5235866163196214,-0.37737673588865017,-0.9101111685051315,0.9197621223278262,0.05055954354010964,0.029678334132064096,1.4236813449815707e-06,134.23586873531954
India,2013,13.653048591395136,9.283560736693122,1.2985551516,1.8312077246501093,1.2397249784519044,0.4161928577873603,0.8235321206645442,1866.768589555,1307.9071826553934,104.8614069,454.0,1295829511.0,1856721507621.58,7.353309871917407e-12,1.0536145747181657e-08,12.413323612943232,0.8235321206645442,0.4161928577873603,7.531964188111842,28.249833418082037,20.982416876068694,2.613962836723245,2.518770380680023,-0.1941527250679924,-0.8766065256999755,0.9091979369916516,0.06031855194477057,0.0304835110635779,1.4405973731177049e-06,136.72906655672017
India,2014,14.135730021783752,9.796663759759271,1.21247780556,1.826527910466064,1.3000605459984158,0.4389796234614725,0.8610809225369431,2020.859393147,1446.3109292791526,102.548463868,472.0,1312277191.0,2039126479154.52,6.932247786633043e-12,1.0771908647601994e-08,12.835669475785336,0.8610809225369431,0.4389796234614725,7.611278142072378,28.343542635589493,20.995029778781227,2.6487056362062473,2.552227973133073,-0.14956679228453304,-0.8233022827895143,0.9080301799769118,0.060915207153078146,0.031054612870010004,1.5399638178630813e-06,142.96109150590533
India,2015,14.566343153129406,10.328187587730936,1.155203832615,1.8072062108007567,1.2757455219827103,0.4549327913186952,0.8208127306640151,2144.966958357,1533.8120093521811,99.154949005,512.0,1328024498.0,2103588360044.94,6.924521655376633e-12,1.0968429554625132e-08,13.290597631146692,0.8208127306640151,0.4549327913186952,7.670879427214103,28.37466574529629,21.00695833511966,2.67871360401949,2.5870568401976755,-0.19746029461766737,-0.7876055823290712,0.912418270764915,0.056349951531086455,0.031231777703998292,1.6151561673653703e-06,147.25500668272937
India,2016,15.34711410274951,11.081924673336774,1.1432610720543,1.76984438453928,1.3520839728191552,0.4580442927646782,0.894039680054477,2211.615896294,1534.7759986059448,108.029144682,568.8107530058621,1343944296.0,2294796885663.16,6.687787576596103e-12,1.1419457003111913e-08,13.995030129930353,0.894039680054477,0.4580442927646782,7.701478702127402,28.46166545254542,21.01887463175987,2.730927450022263,2.638702275871877,-0.1120051199451929,-0.7807893904507912,0.9118997901646587,0.05825457959515043,0.029845630240190716,1.6456157467809215e-06,144.10630438316596
India,2017,15.688246766081328,11.259603286986035,1.1661113074305,1.7770892232027784,1.4854429484620153,0.4632389083857566,1.0222040400762586,2243.062439462,1545.6426106663694,113.094197776,584.3256310198446,1359657400.0,2651474262755.45,5.91680145134725e-12,1.1538382217521361e-08,14.202803817619314,1.0222040400762586,0.4632389083857566,7.715597371610238,28.606136926803075,21.03049859319457,2.752911818377764,2.6534393970611676,0.021961119678665892,-0.7695123571453868,0.9053149169177014,0.06515731523845662,0.029527767843842135,1.6497262026904719e-06,142.97725379432447
India,2018,16.510208070359088,12.03306657080494,1.177993564374,1.7069710225233328,1.592176912656813,0.4568000011159082,1.135376911540905,2383.31872251,1664.0287089238157,121.482030288,597.8079832986332,1374659064.0,2702929641648.74,6.108264090917345e-12,1.2010402071854442e-08,14.918031157702274,1.135376911540905,0.4568000011159082,7.776249216585768,28.625357353157383,21.041471583864862,2.8039788605394245,2.70257062612861,0.12696467645956966,-0.7835096181974552,0.9035640916291502,0.06876817703946787,0.027667731331381885,1.7337525972258094e-06,144.35425116106148
India,2019,16.935272684478,12.33618563143286,1.155018701028,1.6187339493353223,1.8253344026818183,0.5614050631226956,1.2639293395591231,2457.665054569,1724.2045452236218,121.240043845,612.2204655,1389030312.0,2835606256558.19,5.972363985764985e-12,1.2192154871043592e-08,15.109938281796182,1.2639293395591231,0.5614050631226956,7.8069670133749,28.673276877356702,21.05187172337467,2.8293985879693313,2.715352691683069,0.23422539191454764,-0.5773125963513549,0.8922170054955876,0.07463294882270043,0.03315004568171202,1.7693386770158547e-06,145.12107955731761
India,2020,16.5291083920615,12.161194225800717,1.0226873514594,1.5488148454536224,1.79641196934776,0.5076576342544735,1.2887543350932866,2328.126359252,1660.5021950261037,123.773688526,543.8504757,1402617695.0,2674851578587.27,6.179448805451625e-12,1.1784471599769387e-08,14.732696422713738,1.2887543350932866,0.5076576342544735,7.752819085407539,28.614915010096915,21.061606109843773,2.8051229716039257,2.6900692702535585,0.2536761201402997,-0.6779480069268771,0.8913182776264853,0.07796877511628164,0.030712947257233083,1.659843853069314e-06,140.85008725395852
