region,year,total energy production,total energy production from coal,total energy production from natural gas,total energy production from petroleum and other liquids,"total energy production from nuclear, renewables and other",total energy production from nuclear,total energy production from renewables and other,CO2 emissions,coal and coke CO2 emissions,consumed natural gas CO2 emissions,petroleum and other liquids CO2 emissions,population,gdp,energy_per_gdp,energy_per_capita
Germany,1997,5.668983174954861,3.0589700762211565,0.7091329693,0.1193241378558846,1.7815559915778203,1.628055035812288,0.1535009557655323,907.293812409,369.32325508692696,155.645251322,382.325306,82034771.0,2218790886532.82,4.467198953346044,178.81387193259397
Germany,1998,5.325400282572021,2.7909126905722115,0.691148628975,0.1250604194135175,1.7182785436112915,1.5450484970793674,0.1732300465319244,900.43466372,356.81418596162126,161.744334758,381.876143,82047195.0,2247760364565.97,4.364965126628504,178.08322168695074
Germany,1999,5.355461930927515,2.7064915059399177,0.736915456375,0.1173863650569735,1.794668603555624,1.6249561250329256,0.169712478522698,866.770913946,334.5662594531407,163.335389493,368.869265,82100243.0,2213873468586.88,4.189896832488967,174.46680037429292
Germany,2000,5.249754220903913,2.578539543389656,0.696901089325,0.1346562466100826,1.8396573415791748,1.621152916349163,0.2185044252300119,872.193489963,345.0561603291451,161.416857634,365.720472,82211508.0,1966980701145.1,4.058061744677784,174.16197569568857
Germany,2001,5.193888929342527,2.4586605125985006,0.7026851566,0.1401122325916039,1.8924310275524223,1.6373920137449125,0.2550390138075099,888.016665714,345.8164035027896,168.778576211,373.421686,82349925.0,1966381496641.73,4.061785305360273,177.30972018080425
Germany,2002,5.188672389830353,2.476657288129585,0.70515049675,0.1496410969972585,1.8572235079535095,1.5756150261303508,0.2816084818231589,872.577237808,343.7372303972987,168.396383411,360.443624,82488495.0,2102350798305.89,4.0005576665379285,174.12537164991153
Germany,2003,5.143778861359659,2.438865266961102,0.70205541952,0.1574815390744381,1.8453766358041197,1.575814719030318,0.2695619167738016,873.869675537,349.52930019033386,170.554259347,353.786116,82534176.0,2534715518349.01,4.017621252805039,173.91020873923125
Germany,2004,5.1880166801185394,2.475042560019994,0.64105666758,0.147792289895687,1.9241251626228584,1.594958807239089,0.3291663553837695,865.976128445,346.1696249913083,171.722456454,348.084047,82516260.0,2852317768061.78,3.991623479946476,174.1495023648439
Germany,2005,5.137861254944122,2.405598020100418,0.63174424334,0.1480530477442206,1.9524659437594836,1.5493734940058153,0.403092449753668,844.314493116,328.3719877934164,173.316372323,342.626133,82469422.0,2893393187361.87,3.8896110950233367,171.73006908710724
Germany,2006,5.169062863108213,2.2702578004012044,0.65771051528,0.1442900114869492,2.0968045359400587,1.5904397280525635,0.5063648078874954,858.990791775,335.7356225701086,176.926861205,346.328308,82376451.0,3046308753670.58,3.800860218148524,174.8904027199034
Germany,2007,5.0786073717453455,2.319655787984824,0.65072118237,0.1434070567185549,1.9648233446719667,1.3348931115503366,0.6299302331216301,832.257609644,349.35471911360054,169.73773253,313.165158,82266372.0,3484056680854.91,3.526926172021785,167.51865058782303
Germany,2008,4.90734678576576,2.1294917369800164,0.576099563235,0.1301329989727466,2.071622486577996,1.411824658348015,0.6597978282299813,836.671744947,325.22414852061894,176.903908426,334.543688,82110097.0,3808786022312.5,3.5749832608154306,171.28960337145008
Germany,2009,4.617760066007719,1.9621050536775624,0.57198667239,0.1189626573031825,1.964705682636973,1.2798775857044002,0.6848280969325732,781.726883526,296.0813499279153,164.458859598,321.186674,81902307.0,3479800820863.28,3.555459097234399,161.52675825698688
Germany,2010,4.625535833463554,1.932962012567008,0.4898460449246516,0.105984912870108,2.0967428631017864,1.3325081033260502,0.7642347597757364,821.722864002,314.77377258971364,181.569178412,325.379913,81776930.0,3468154343000.01,3.5966501853775363,170.50891610036606
Germany,2011,4.405492497986022,1.9641710045441303,0.480273517202161,0.1103108276811329,1.8507371485585973,1.0069740442699986,0.843763104288599,793.489575146,313.3145947920028,164.630525354,315.544455,80274983.0,3824828563521.41,3.288013914319003,161.91124634560575
Germany,2012,4.391406042418619,2.004676203794161,0.4218898379300541,0.1106130491268346,1.854226951567569,0.9275810632657004,0.9266458883018684,806.899346595,325.0326241355692,164.822119459,317.044603,80425823.0,3597896500945.31,3.2909554139002437,162.78178801783773
Germany,2013,4.275442277605964,1.8862199003672755,0.3915357027769878,0.1115315652853399,1.886155109176361,0.9073610173654616,0.9787940918108994,821.84970442,330.39163838932484,168.803220031,322.654846,80645605.0,3808086291482.36,3.323733023265228,164.78674675215117
Germany,2014,4.218614165619265,1.8544623126482147,0.3026382504028055,0.1040115846069967,1.957502017961248,0.9041403865766754,1.0533616313845724,783.558690941,318.632833218022,152.713734723,312.212123,80982500.0,3965800686309.79,3.1302345856651352,157.85369002701017
Germany,2015,4.1650870832743,1.7963474988769852,0.2792838783053739,0.1039582514106964,1.9854974546812445,0.8577076272191229,1.1277898274621212,787.748165382,316.73429222144904,157.124122161,313.889751,81686611.0,3423568450957.03,3.0970057750956244,156.89643780539672
Germany,2016,3.974048168354092,1.659381040120708,0.2889771539361,0.1010427033462797,1.9246472709510043,0.7912084719341227,1.1334387990168815,788.889395747,305.0698255094705,169.858274238,313.961296,82348669.0,3537784107980.55,3.0547056720418597,156.94131077536306
Germany,2017,3.9445390925208144,1.649798628407641,0.2638490163755494,0.0939967125611895,1.9368947351764343,0.7147249422119936,1.2221697929644406,805.059274962,305.1361238061543,180.305571156,319.61758,82657002.0,3763092263752.95,3.036402759688767,160.2560670523087
Germany,2018,3.815921164637116,1.5734454902941577,0.2082419571398708,0.0879357918376766,1.9462979253654116,0.7118622783869051,1.2344356469785065,781.672209481,290.79839559358606,179.713748887,311.160065,82905782.0,4052008447223.53,2.908340025580881,154.80500351272255
Germany,2019,3.446153046613472,1.1795020713601667,0.1918153740314818,0.0815684600495971,1.9932671411722265,0.7094525043606255,1.283814636811601,720.856569408,218.6357647171983,184.864874691,317.35593,83092962.0,3957208055215.68,2.76398316281275,148.28962068186078
Germany,2020,3.1219874071410096,0.964495031656786,0.1640791695039608,0.081176792907789,1.9122364130724736,0.608619309841295,1.3036171032311787,630.665218075,173.73513078780556,169.093657287,287.83643,83160871.0,3940142541354.1,2.6131135352168298,133.82874999728494
Germany,2021,3.296397186277477,1.1340749117868432,0.161903780913567,0.0778287363250196,1.9225897572520472,0.6664217071162906,1.2561680501357566,669.344697894,210.5528427512533,180.677565143,278.11429,83196078.0,4348297440387.53,2.641418638119134,140.42825794733625
Germany,2022,3.610415350715767,1.7298398473346672,0.154321911855871,0.0719014863691674,1.654352105156061,0.3247722933889262,1.329579811767135,678.68167659,226.2114105752812,162.728486015,289.74178,83797985.0,4163596357879.39,2.509253520689031,135.9886414996984
Germany,2023,3.050510539882917,1.442709241675031,0.1387422906276094,0.0695591990540506,1.3994998085262262,0.0684629210534517,1.3310368874727745,600.191957169,163.4068476074941,159.097029562,277.68808,83901923.0,4525703903627.53,2.274588095874717,122.194281045868
India,1992,6.24947832216575,4.17007242848891,0.5487421275,1.22270581128178,0.3079579548950599,0.0715818432601218,0.236376111634938,604.997766092,401.883337947237,29.114428145,174.0,902957070.0,288208070278.013,4.96788249413102,8.528626412782865
India,1993,6.320668915304482,4.276994742836841,0.612142085,1.122607042141038,0.3089250453266031,0.0705118851366876,0.2384131601899154,630.635556191,419.1567941270146,32.478762064,179.0,922118387.0,279295648982.529,4.931415019880514,8.685581302445048
India,1994,6.937218353334315,4.4199802733379165,0.68327964,1.497382229198392,0.3365762107980063,0.0564393827182024,0.2801368280798039,670.382645382,440.1301052823849,36.2525401,194.0,941163767.0,327274843459.429,4.945614442440592,9.064630189803944
India,1995,7.390264270788909,4.695284368264548,0.72231005,1.6481209725436865,0.3245488799806746,0.0775098257422117,0.2470390542384628,720.744285528,465.4209219753621,38.323363553,217.0,960301044.0,360281909643.489,4.934544195927405,9.523208189322403
India,1996,7.56824603203696,4.965426296396834,0.7200898012,1.557687196040094,0.3250427384000325,0.089028313778206,0.2360144246218264,755.557650006,488.3520854536207,38.205564552,229.0,979678458.0,392896866204.516,4.836906958927161,9.794914579386544
India,1997,7.881309881913259,5.152071296649812,0.741268913,1.606822230227263,0.3811474420361841,0.1253835416418131,0.255763900394371,792.175115825,511.845858197627,39.329257627,241.0,999133762.0,415867563592.829,4.865648708477376,10.098805714693976
India,1998,7.949307239797762,5.183796243052594,0.7865483934,1.5670474900568747,0.4119151132882932,0.127663242398937,0.2842518708893561,810.223561783,511.49192585661615,41.731635926,257.0,1018665080.0,421351317224.941,4.623628586262621,9.979306167315674
India,1999,7.994302982224487,5.223637444205612,0.777784623,1.5673755568989212,0.4255053581199544,0.1377725767429733,0.2877327813769811,851.769493733,542.502834252063,41.266659481,268.0,1038225823.0,458821052615.79,4.620239626781407,10.462217668066565
India,2000,8.152524491111949,5.396460190562148,0.7430946985,1.5686183552797135,0.4443512467700884,0.1702326952761528,0.2741185514939356,885.967736544,560.5416088236462,39.42612772,286.0,1057922733.0,468395521654.458,4.707366839176644,11.05412452878226
India,2001,8.432103795239886,5.641349736413848,0.7328702997,1.5585828215920068,0.4993009375340311,0.2207818775505438,0.2785190599834872,907.709669776,575.8260145747752,38.883655201,293.0,1077898575.0,485440139204.171,4.610420842374041,11.03917299230956
India,2002,8.955021195763807,5.879179914453323,0.9523297168,1.611562032997712,0.5119495315127716,0.2150307729804035,0.296918758532368,953.846659257,601.3192189160708,50.527440341,302.0,1097600380.0,514939140318.756,4.650892190202864,11.440436306027648
India,2003,9.378739574118285,6.2409414455541725,0.996878883,1.6123624907473786,0.528556754816733,0.1982012248698877,0.3303555299468452,971.463072469,616.3162423375576,53.146830131,302.0,1116803006.0,607700687237.318,4.4805900922824495,11.577319421794495
India,2004,9.859560400124543,6.619591702312856,1.029743022,1.649390949032392,0.5608347267792976,0.1821465624277698,0.3786881643515278,1069.898627246,684.938100944423,59.960526302,325.0,1135991513.0,709152728830.775,4.507114889563066,12.335068436735083
India,2005,10.339198633041384,7.026395162756684,1.091819729,1.5788139157067178,0.6421698255779833,0.1910681586624928,0.4511016669154905,1118.583113079,727.6161872580965,69.966925821,321.0,1154676322.0,820383763511.445,4.344582812549626,12.753683140483856
India,2006,10.879081579181143,7.424432598497754,1.124683868,1.6286654412572532,0.7012996714261365,0.1898642072321877,0.5114354641939487,1208.587716349,784.0724950740796,75.515221275,349.0,1172878890.0,940259888787.721,4.298169522624674,13.582169370549725
India,2007,11.416491370605806,7.887317830787887,1.1547284574,1.6693284156657553,0.7051166667521632,0.1920643647455851,0.5130523020065781,1313.504723231,858.3588846400899,82.145838591,373.0,1190676021.0,1216736438834.96,4.221836333667038,14.463266757286782
India,2008,11.672677373019583,8.10291739091323,1.190588721,1.665763768724918,0.7134074923814366,0.1819358276784712,0.5314716647029655,1405.331569847,932.6261581954792,85.705411652,387.0,1207930964.0,1198895139005.92,4.22019004090081,15.138476762385173
India,2009,12.12836503966161,8.185609486546818,1.50450481545,1.655466496461074,0.7827842412037184,0.227629161205513,0.5551550799982052,1546.549130524,1038.2696354043408,106.27949512,402.0,1225524753.0,1341888016994.9,4.391362153521447,16.32126905160614
India,2010,13.251251246746152,8.618542866847553,1.9352612937,1.7886936374303948,0.9087534487682046,0.3214430185868022,0.5873104301814025,1647.607765382,1101.7980105062704,128.809754876,417.0,1243481564.0,1675615519484.96,4.237877320781313,17.217741122866233
India,2011,13.503278252926398,8.787015946116549,1.7607402141,1.860071201099428,1.0954508916104218,0.3953890014749849,0.700061890135437,1701.423608672,1151.572586659321,127.851022013,422.0,1261224954.0,1823051829894.55,4.069758196480705,17.56991307093883
India,2012,13.561390498320796,9.08733759116499,1.5418493685,1.8440663467869625,1.0881371918688434,0.4024794785045638,0.6856577133642795,1820.425034801,1252.3424237648142,119.082611036,449.0,1278674502.0,1827637590410.41,4.063868588051135,18.308507042321203
India,2013,13.653048591395136,9.283560736693122,1.2985551516,1.8312077246501095,1.2397249784519044,0.4161928577873603,0.8235321206645442,1866.768589555,1307.9071826553934,104.8614069,454.0,1295829511.0,1856721507621.58,3.916582923447679,18.483319672842462
India,2014,14.135730021783752,9.796663759759271,1.21247780556,1.826527910466064,1.3000605459984158,0.4389796234614725,0.8610809225369431,2020.859393147,1446.3109292791526,102.548463868,472.0,1312277191.0,2039126479154.52,3.915240889247818,19.526161402403563
India,2015,14.566343153129406,10.328187587730936,1.155203832615,1.8072062108007572,1.2757455219827103,0.4549327913186952,0.8208127306640151,2144.966958357,1533.8120093521811,99.154949005,512.0,1328024498.0,2103588360044.94,3.84684007331408,20.381580790719365
India,2016,15.34711410274951,11.081924673336774,1.1432610720543,1.76984438453928,1.3520839728191552,0.4580442927646782,0.894039680054477,2211.615896294,1534.7759986059448,108.029144682,568.8107530058621,1343944296.0,2294796885663.16,3.6627755503065353,20.90429019849959
India,2017,15.688246766081328,11.259603286986035,1.1661113074305,1.7770892232027784,1.4854429484620153,0.4632389083857566,1.0222040400762586,2243.062439462,1545.6426106663694,113.094197776,584.3256310198446,1359657400.0,2651474262755.45,3.5281988935684017,21.120414086342286
India,2018,16.510208070359088,12.03306657080494,1.177993564374,1.7069710225233328,1.592176912656813,0.4568000011159082,1.135376911540905,2383.31872251,1664.0287089238157,121.482030288,597.8079832986332,1374659064.0,2702929641648.74,3.5111759233679143,22.29994747578899
India,2019,16.935272684478,12.33618563143286,1.155018701028,1.6187339493353223,1.8253344026818183,0.5614050631226956,1.2639293395591231,2457.665054569,1724.2045452236218,121.240043845,612.2204655,1389030312.0,2835606256558.19,3.3233981998719195,21.84781586827789
India,2020,16.5291083920615,12.161194225800717,1.0226873514594,1.5488148454536224,1.79641196934776,0.5076576342544735,1.2887543350932866,2328.126359252,1660.5021950261037,123.773688526,543.8504757,1402617695.0,2674851578587.27,3.515722065865098,21.48850630471821
India,2021,17.61876613182056,12.967338172306754,1.200307780143,1.4963243033557438,1.954795876015062,0.5584575954059985,1.3963382806090636,2383.20946847,1696.9150715280216,130.872246142,555.4221508,1414203896.0,3167270623260.47,3.292459002960958,21.857214328985304
India,2022,19.569947407383022,14.730689347724798,1.236783516888,1.4788542859957106,2.1236202567745184,0.5475876341437447,1.5760326226307737,2578.669533438,1843.223085388286,122.64286455,612.8035835,1425423212.0,3346107287730.93,3.285875718740218,23.161038993456785
India,2023,21.60301236446745,16.618290882072557,1.300326994935,1.4464033989267695,2.2379910885331165,0.5717694454578098,1.6662216430753067,2820.659914465,2053.5247431750704,124.22627919,642.9088921,1438069596.0,3638489096033.86,3.309826224867014,25.17538888249501
Indonesia,1992,5.751214182922299,0.4507560483181224,2.105091835,3.160927554101016,0.0344387455031603,0.0,0.0344387455031603,171.564002984,19.06635849829669,46.497644486,106.0,190043744.0,128026966579.964,2.963536768791408,13.619213548417472
Indonesia,1993,5.976833405535888,0.6108320129490125,2.15024082,3.184583542472864,0.0311770301140109,0.0,0.0311770301140109,181.265481574,19.126928241194992,49.138553333,113.0,193305168.0,158006700301.533,2.923143544428032,14.257647563271403
Indonesia,1994,6.461111876354232,0.6748247582348209,2.4050523,3.349464047360073,0.0317707707593375,0.0,0.0317707707593375,191.206575945,21.39024634707612,55.816329598,114.0,196591828.0,176892143931.505,2.883486701265966,14.871799614335442
Indonesia,1995,6.694553646141981,0.8787997747787034,2.4389404,3.341449655461765,0.0353638159015118,0.0,0.0353638159015118,201.668560713,23.29633329065605,61.372227422,117.0,199888057.0,202132028723.115,2.7998118876959586,15.369557203207494
Indonesia,1996,7.077399223020371,1.1112050825233328,2.5971463245,3.331080396023637,0.0379674199733999,0.0,0.0379674199733999,217.886624646,25.144059292438392,65.742565354,127.0,203204348.0,227369679374.973,2.806949905670644,16.342255506779228
Indonesia,1997,7.141506917485769,1.2384774593121446,2.5848284525,3.2899212908230333,0.0282797148505906,0.0,0.0282797148505906,235.813593167,29.724573041849396,65.089020125,141.0,206536095.0,215748998609.635,2.851133396598037,17.099296238111787
Indonesia,1998,7.201763142820051,1.452450584209333,2.4731977375,3.2312862993427776,0.0448285217679403,0.0,0.0448285217679403,225.915809735,33.07779812215653,56.838011613,136.0,209826788.0,95445547872.715,3.106660808352385,15.93220282637204
Indonesia,1999,7.640989006315989,1.754209514468959,2.731488116,3.111319156622986,0.0439722192240442,0.0,0.0439722192240442,252.722342289,42.69459202864232,65.02775026,145.0,213004668.0,140001351215.462,3.4292245185875,17.461113258957656
Indonesia,2000,7.200216975076226,1.7746499367077644,2.438168789,2.9363784556096597,0.0510197937588019,0.0,0.0510197937588019,256.040733224,46.65277508765269,55.387958136,154.0,216077790.0,165021012077.81,3.5582881594082725,18.749823630915284
Indonesia,2001,7.061986411270271,2.162660352083675,2.057854491,2.780404229368543,0.0610673388180532,0.0,0.0610673388180532,250.910736965,51.94087930588098,41.969857659,157.0,219097902.0,160446947784.909,3.272741202894537,17.627129169384826
Indonesia,2002,7.247699521724295,2.356503344863324,2.248781507,2.58642513281522,0.0559895370457508,0.0,0.0559895370457508,266.202064472,54.106702557491786,46.095361915,166.0,222088495.0,195660611165.183,3.2306424552605497,17.938456494905147
Indonesia,2003,7.55976697497749,2.674495073136789,2.3865877,2.4453679397587784,0.0533162620819235,0.0,0.0533162620819235,273.558539574,59.99344202591016,46.565097548,167.0,225048008.0,234772463823.808,3.17664276126895,18.23876369221372
Indonesia,2004,7.809661728577877,3.238776724649307,2.211058024,2.3032992255421862,0.0565277543863842,0.0,0.0565277543863842,280.237094706,66.18776728750281,39.049327418,175.0,227926649.0,256836875295.452,3.1548975626324847,18.784916575778464
Indonesia,2005,8.276957838870391,3.776880077010744,2.1806482775,2.259535647251976,0.0598938371076725,0.0,0.0598938371076725,300.728807215,75.14699203587975,41.581815179,184.0,230871650.0,285868619196.085,3.111162245847432,19.329283809156895
Indonesia,2006,9.31287813460345,4.728846194504959,2.3969809045,2.128336780327885,0.0587142552706064,0.0,0.0587142552706064,310.980536705,78.59109630627864,57.389440399,175.0,233951652.0,364570515618.357,3.055944693903234,19.7669397325344
Indonesia,2007,10.193493528581907,5.46114090985958,2.6402588765,2.0200953601158886,0.0719983821064382,0.0,0.0719983821064382,325.105591958,93.65530196710424,65.150289991,166.3,237062337.0,432216737774.861,3.1345338082447585,21.27883004654092
Indonesia,2008,10.71727838451487,5.846681192911003,2.6945345,2.086121332192721,0.0899413594111456,0.0,0.0899413594111456,344.351070759,97.9527367811398,69.398333978,177.0,240157903.0,510228634992.258,3.049156328107244,21.952962154621765
Indonesia,2009,11.046726633219636,6.135425038439211,2.78691854,2.04118990533776,0.0831931494426637,0.0,0.0831931494426637,363.420793398,103.66933446599644,77.751458932,182.0,243220028.0,539580085612.401,3.0523844422736963,22.71979522303151
Indonesia,2010,12.692799660847813,7.345464116324013,3.17955071,2.0478021615995283,0.1199826729242714,0.0,0.1199826729242714,409.356708938,123.65572960617769,84.450297527,201.2506818052444,246305322.0,755094157621.936,3.125588550061414,24.43840404215854
Indonesia,2011,12.219653993478577,7.194681653495852,2.9351179375,1.9491722036990733,0.1406821987836501,0.0,0.1406821987836501,411.717294324,126.60692587458776,76.342252033,208.76811641619128,249470032.0,892969104563.171,2.9150863846740838,23.89177995696362
Indonesia,2012,12.70876182090135,7.822300565881109,2.8550517695,1.8746628589750616,0.1567466265451779,0.0,0.1567466265451779,424.905802577,127.87792194952046,79.69167133,217.3362092971377,252698525.0,917869913332.649,2.845464297361583,24.411526116387343
Indonesia,2013,14.483388020004709,9.65200658809216,2.84080923,1.7910699664230827,0.1995022354894656,0.0,0.1995022354894656,435.386677339,136.4589756050618,86.145430464,212.78227126977143,255852467.0,912524136718.018,2.752930850569054,24.62285094015351
Indonesia,2014,14.17097250149244,9.404577443576104,2.8273365575,1.7212039544143916,0.2178545460019454,0.0,0.2178545460019454,452.871482145,152.5453984319115,85.205959198,215.1201245147592,258877399.0,890814755533.537,2.715163522743528,25.202955130079623
Indonesia,2015,14.158503111419336,9.51441787039594,2.80231588,1.707009763519665,0.1347595975037298,0.0,0.1347595975037298,460.606791228,173.19819036975198,86.819398981,200.5892018775496,261799249.0,860854232686.214,2.603165942505293,25.05882012881813
Indonesia,2016,14.07769705503372,9.271160011015152,2.761243824459,1.799112425465811,0.2461807940937554,0.0,0.2461807940937554,465.382656726,180.49529659215548,85.630446456,199.2569136775496,264627418.0,931877364037.698,2.5047173580347737,25.05399789716128
Indonesia,2017,13.969995314093078,9.261265740236034,2.775486242969,1.7227601318065835,0.2104831990814599,0.0,0.2104831990814599,482.076295201,191.6723927437128,86.435829011,203.96807344594785,267346658.0,1015618744159.73,2.4543540431760547,25.53250079409582
Indonesia,2018,15.878756256681967,11.010805561371194,2.77913559883,1.6545276301797478,0.4342874663010257,0.0,0.4342874663010257,528.591627657,222.1292034987061,88.182774495,218.27964966292683,269951846.0,1042271532988.63,2.593330739710024,28.100383673659707
Indonesia,2019,16.858447233899252,12.17761270925171,2.58217803248,1.5943754167634594,0.5042810754040827,0.0,0.5042810754040827,572.665530579,267.3264984929017,87.020248186,218.3187839,272489381.0,1119099871350.2,2.5552755777061846,28.80698127015593
Indonesia,2020,15.46145814777502,11.10555379967701,2.27851383376,1.525824589300163,0.5515659250378477,0.0,0.5515659250378477,514.006979337,255.6115939456085,71.945550391,186.449835,274814866.0,1059054842698.48,2.3299030591790943,25.50602775446074
Indonesia,2021,16.396359352881095,12.095724775833204,2.2692234106,1.4158274651112754,0.6155837013366141,0.0,0.6155837013366141,564.604490344,295.5529440336923,73.71198741,195.3395589,276758053.0,1186509691086.73,2.4242940851511707,27.328838934984784
Indonesia,2022,17.69609889186709,13.451477912649148,2.20989231914,1.3132265539969814,0.7215021060809598,0.0,0.7215021060809598,747.716202568,464.4754226934712,72.694403875,210.546376,278830529.0,1319101183380.15,2.904935913763765,34.22869359817607
Indonesia,2023,19.259825908602647,14.857016782311463,2.25919758515,1.3070524589884225,0.8365590821527612,0.0,0.8365590821527612,829.655187982,527.9233653905342,78.379822591,223.352,281190067.0,1371169301563.62,3.046247553343724,37.38963935621892
Iran,1992,8.463773628359071,0.0271396970434129,0.932316,7.472124375007096,0.0321935563085621,0.0,0.0321935563085621,214.123017069,3.657437829100652,49.46557924,161.0,61184983.0,119768691216.667,6.044579050204129,53.74250475344938
Iran,1993,8.995398281529338,0.0317185125255824,1.00951224,7.920984451621587,0.0331830773821692,0.0,0.0331830773821692,222.872061936,4.2999910933521015,52.572070843,166.0,61403543.0,63743623231.2312,6.36287482845644,55.48281064009215
Iran,1994,9.08193846605638,0.031103162203478,1.18590912,7.839775287875115,0.025150895977786,0.0,0.025150895977786,234.241965026,4.321580148674819,62.920384877,167.0,61520598.0,71841461172.2365,6.784851455633048,58.84275980719735
Iran,1995,9.300026964194734,0.0317185125255824,1.31642016,7.927314047627363,0.0245742440417874,0.0,0.0245742440417874,240.687778233,4.04069088635981,69.647087347,167.0,62205567.0,96419225744.9927,6.875634747981207,60.53775954521086
Iran,1996,9.539693778165791,0.031103162203478,1.4995370544,7.984056211958019,0.0249973496042952,0.0,0.0249973496042952,238.208589318,4.240148021010382,76.968441297,157.0,62881300.0,120403931883.348,6.582871369030567,61.40877545192608
Iran,1997,9.65992304986914,0.0338428242337608,1.75275408,7.849929090457021,0.0233970551783582,0.0,0.0233970551783582,270.889634538,4.696483250257746,93.193151288,173.0,63639638.0,113919163421.479,7.219913309881162,68.8013868247657
Iran,1998,9.84313602539856,0.034401378432069,1.864632,7.920350729058288,0.0237519179082035,0.0,0.0237519179082035,276.470267381,5.076518353822615,102.393749027,169.0,64519859.0,110276913362.445,7.273779856358611,70.2427243178429
Iran,1999,9.836243813034082,0.029051591984303,2.155514592,7.634818237240495,0.0168593918092851,0.0,0.0168593918092851,298.592293013,5.270627471114999,118.321665542,175.0,65445391.0,113848450088.686,7.204302245582571,69.914273634479
Iran,2000,10.350992728664306,0.0320844432035573,2.2465086336,8.059904389200234,0.0124952626605145,0.0,0.0124952626605145,302.854925864,5.419314727929573,124.435611136,173.0,66418659.0,109591707801.431,7.66747481337009,77.08959898268411
Iran,2001,10.5777001589352,0.0311186613685813,2.46131424,8.06800182090299,0.0172654366636273,0.0,0.0172654366636273,322.256390397,5.396616353618877,138.859774043,178.0,67452005.0,126878750295.583,8.002972246827744,82.13740168916829
Iran,2002,10.331776429988468,0.0288056245558241,2.796948,7.478609659552093,0.0274131458805498,0.0,0.0274131458805498,350.919659257,5.153345530397882,156.766313727,189.0,68011317.0,128626917504.398,7.825307998975191,86.15298988147636
Iran,2003,11.543612556303788,0.0319263754249737,3.02070384,8.453401012931542,0.0375813279472711,0.0,0.0375813279472711,365.599947047,5.561397872097609,163.038549175,197.0,68769340.0,151911222120.261,7.511840198432722,88.38161871105599
Iran,2004,12.086484219120342,0.0341999015206014,3.128852496,8.887372308820844,0.036059512778896,0.0,0.036059512778896,386.208320628,5.956894700207598,169.251425928,211.0,70256316.0,187754571246.703,7.405891130625766,90.40453776078948
Iran,2005,12.905223058518672,0.0379083212584378,3.85978824,8.952898109713857,0.0546283875463783,0.0,0.0546283875463783,429.667962968,6.952102622880686,207.715860345,215.0,71828455.0,224970371328.826,8.25806112956776,100.79321941839366
Iran,2006,13.226158488686432,0.0371151138834646,4.0503536304,9.076561469546974,0.0621282748559935,0.0,0.0621282748559935,448.450072251,6.353947483842949,215.096124767,227.0,73392747.0,265602187406.199,8.333350744276967,103.91943938631108
Iran,2007,13.564379905400443,0.0400920192154692,4.173046416,9.28999352787033,0.0612479423146465,0.0,0.0612479423146465,450.257607381,6.2940442890647565,223.663563092,220.3,74602648.0,349736591836.295,7.892706380860794,105.92027166085953
Iran,2008,13.32225363762639,0.0388767842986673,4.337134032,8.928673704058747,0.0175691172689757,0.0,0.0175691172689757,480.888341003,5.85838310107697,236.029957902,239.0,75514204.0,406070949550.867,8.289710267781288,107.49927816110844
Iran,2009,14.21561124215341,0.0321626890302821,5.26560889008,8.892102663656619,0.0257369993865089,0.0,0.0257369993865089,534.075077389,5.297761208449044,279.777316181,249.0,76457825.0,414059094949.597,8.698461094922846,118.58571095267092
Iran,2010,14.59363294218706,0.0303877788720933,5.450319336,9.079599461520791,0.0333263657941738,0.0,0.0333263657941738,536.882940782,5.8136029205438025,286.069337861,245.0,77420842.0,487069570461.36,8.423563573785819,115.88116929528886
Iran,2011,14.790708692713077,0.0324811552035917,5.66106004464,9.053931942053596,0.0432355508158901,0.0010132640591445,0.0422222867567456,561.972972847,6.127333470159353,303.720635157,252.12500421939265,78383598.0,629082257472.368,8.115953636975394,116.75026207579576
Iran,2012,13.67487002108952,0.0290396852207684,5.95567190064,7.632870930244217,0.0572875049845343,0.0137307619443259,0.0435567430402084,584.23265187,5.626931233904077,307.260392007,271.345328628936,79370580.0,644019315003.54,8.580533897337673,120.15654243591564
Iran,2013,13.209496511929872,0.0308343633318648,6.015302832,7.071732929812281,0.0916263867857257,0.0402586353784804,0.0513677514072453,585.391013274,5.903672814236167,311.969515151,267.51782530853575,80414686.0,500399839839.877,8.96524970600159,120.95346344106964
Iran,2014,13.970776328250135,0.0299204441996154,6.50741650944,7.346027447245936,0.087411927364585,0.0385040342474923,0.0489078931170927,615.967508267,4.841363023584946,343.342564128,267.78358111506924,81502045.0,462284793280.825,9.096097341947807,126.75265813562088
Iran,2015,14.48982467096993,0.0336700157682617,6.891679872,7.482209285848829,0.0822654973528399,0.0330654945014717,0.0492000028513682,613.141844408,4.173026688244012,367.97048672,240.998331,82619362.0,409191686496.677,9.479610072360824,127.95633653307002
Iran,2016,17.02657305189721,0.0372707188377397,7.4794441779552,9.391374770854386,0.1184833842498822,0.0612507784323697,0.0572326058175125,590.28261484,3.934208022770709,393.007771615,193.34063520233525,83812228.0,459042684192.698,9.35354815271511,128.63492842588747
